# M/Msun	Teff_K	Tcore_K
# 
1.15000e+00	5.04366e+04	6.12583e+07
1.15000e+00	5.10924e+04	6.34509e+07
1.15000e+00	5.17424e+04	6.57502e+07
1.15000e+00	5.23905e+04	6.81370e+07
1.15000e+00	5.30439e+04	7.05778e+07
1.15000e+00	5.37128e+04	7.30268e+07
1.15000e+00	5.44103e+04	7.54336e+07
1.15000e+00	5.51501e+04	7.77528e+07
1.15000e+00	5.59447e+04	7.99516e+07
1.15000e+00	5.68039e+04	8.20121e+07
1.15000e+00	5.77343e+04	8.39305e+07
1.15000e+00	5.87398e+04	8.57121e+07
1.15000e+00	5.98213e+04	8.73671e+07
1.15000e+00	6.09813e+04	8.89084e+07
1.15000e+00	6.22155e+04	9.03496e+07
1.15000e+00	6.35236e+04	9.17023e+07
1.15000e+00	6.49047e+04	9.29767e+07
1.15000e+00	6.63545e+04	9.41796e+07
1.15000e+00	6.78774e+04	9.53204e+07
1.15000e+00	6.94719e+04	9.64051e+07
1.15000e+00	7.11398e+04	9.74408e+07
1.15000e+00	7.28792e+04	9.84331e+07
1.15000e+00	7.48719e+04	9.94803e+07
1.15000e+00	7.72223e+04	1.00617e+08
1.15000e+00	8.00052e+04	1.01861e+08
1.15000e+00	8.34022e+04	1.03236e+08
1.15000e+00	8.75664e+04	1.04774e+08
1.15000e+00	9.27911e+04	1.06521e+08
1.15000e+00	9.95022e+04	1.08542e+08
1.15000e+00	1.08466e+05	1.10939e+08
1.15000e+00	1.21300e+05	1.13879e+08
1.15000e+00	1.42390e+05	1.17650e+08
1.20000e+00	1.47688e+03	2.54849e+04
1.20000e+00	1.51778e+03	2.75527e+04
1.20000e+00	1.56519e+03	3.00835e+04
1.20000e+00	1.60996e+03	3.25676e+04
1.20000e+00	1.66166e+03	3.56012e+04
1.20000e+00	1.70975e+03	3.85867e+04
1.20000e+00	1.75896e+03	4.18081e+04
1.20000e+00	1.81104e+03	4.53550e+04
1.20000e+00	1.86806e+03	4.91822e+04
1.20000e+00	1.93798e+03	5.39196e+04
1.20000e+00	1.99867e+03	5.81411e+04
1.20000e+00	2.04889e+03	6.17305e+04
1.20000e+00	2.10093e+03	6.55513e+04
1.20000e+00	2.15597e+03	6.96687e+04
1.20000e+00	2.21264e+03	7.40111e+04
1.20000e+00	2.27102e+03	7.86124e+04
1.20000e+00	2.33332e+03	8.36281e+04
1.20000e+00	2.39699e+03	8.88953e+04
1.20000e+00	2.46377e+03	9.45629e+04
1.20000e+00	2.53270e+03	1.00574e+05
1.20000e+00	2.60407e+03	1.06974e+05
1.20000e+00	2.67880e+03	1.13879e+05
1.20000e+00	2.75494e+03	1.21143e+05
1.20000e+00	2.83450e+03	1.28977e+05
1.20000e+00	2.91473e+03	1.37160e+05
1.20000e+00	3.00029e+03	1.46198e+05
1.20000e+00	3.08287e+03	1.55294e+05
1.20000e+00	3.16364e+03	1.64566e+05
1.20000e+00	3.24582e+03	1.74411e+05
1.20000e+00	3.35248e+03	1.87886e+05
1.20000e+00	3.43297e+03	1.98654e+05
1.20000e+00	3.50974e+03	2.09411e+05
1.20000e+00	3.59678e+03	2.22173e+05
1.20000e+00	3.67754e+03	2.34612e+05
1.20000e+00	3.74079e+03	2.44762e+05
1.20000e+00	3.81934e+03	2.57880e+05
1.20000e+00	3.88602e+03	2.69639e+05
1.20000e+00	3.96989e+03	2.84896e+05
1.20000e+00	4.02941e+03	2.96190e+05
1.20000e+00	4.10165e+03	3.10488e+05
1.20000e+00	4.17769e+03	3.26279e+05
1.20000e+00	4.23494e+03	3.38665e+05
1.20000e+00	4.31496e+03	3.56723e+05
1.20000e+00	4.37409e+03	3.70390e+05
1.20000e+00	4.45579e+03	3.89704e+05
1.20000e+00	4.51881e+03	4.04832e+05
1.20000e+00	4.59727e+03	4.24046e+05
1.20000e+00	4.68186e+03	4.45510e+05
1.20000e+00	4.74827e+03	4.63316e+05
1.20000e+00	4.82599e+03	4.85440e+05
1.20000e+00	4.90311e+03	5.08908e+05
1.20000e+00	4.98054e+03	5.33755e+05
1.20000e+00	5.06100e+03	5.60488e+05
1.20000e+00	5.13281e+03	5.85329e+05
1.20000e+00	5.21465e+03	6.14902e+05
1.20000e+00	5.29468e+03	6.46105e+05
1.20000e+00	5.37152e+03	6.79226e+05
1.20000e+00	5.44510e+03	7.14602e+05
1.20000e+00	5.52224e+03	7.55405e+05
1.20000e+00	5.58753e+03	7.92989e+05
1.20000e+00	5.65866e+03	8.35996e+05
1.20000e+00	5.73135e+03	8.82054e+05
1.20000e+00	5.80420e+03	9.31046e+05
1.20000e+00	5.87573e+03	9.83148e+05
1.20000e+00	5.94742e+03	1.03847e+06
1.20000e+00	6.02505e+03	1.09919e+06
1.20000e+00	6.10000e+03	1.15819e+06
1.20000e+00	6.17990e+03	1.22156e+06
1.20000e+00	6.26092e+03	1.28659e+06
1.20000e+00	6.34611e+03	1.35277e+06
1.20000e+00	6.40949e+03	1.39840e+06
1.20000e+00	6.45444e+03	1.42868e+06
1.20000e+00	6.50471e+03	1.46088e+06
1.20000e+00	6.55721e+03	1.49295e+06
1.20000e+00	6.61166e+03	1.52481e+06
1.20000e+00	6.66850e+03	1.55648e+06
1.20000e+00	6.72800e+03	1.58792e+06
1.20000e+00	6.79636e+03	1.62162e+06
1.20000e+00	6.86190e+03	1.65303e+06
1.20000e+00	6.93728e+03	1.68707e+06
1.20000e+00	7.01861e+03	1.72259e+06
1.20000e+00	7.10521e+03	1.75966e+06
1.20000e+00	7.19663e+03	1.79841e+06
1.20000e+00	7.29395e+03	1.83945e+06
1.20000e+00	7.39824e+03	1.88318e+06
1.20000e+00	7.50889e+03	1.92989e+06
1.20000e+00	7.62646e+03	1.97996e+06
1.20000e+00	7.75021e+03	2.03317e+06
1.20000e+00	7.88411e+03	2.09100e+06
1.20000e+00	8.01571e+03	2.14924e+06
1.20000e+00	8.15548e+03	2.21138e+06
1.20000e+00	8.29896e+03	2.27588e+06
1.20000e+00	8.45027e+03	2.34432e+06
1.20000e+00	8.59745e+03	2.41248e+06
1.20000e+00	8.75435e+03	2.48510e+06
1.20000e+00	8.91482e+03	2.56027e+06
1.20000e+00	9.07503e+03	2.63663e+06
1.20000e+00	9.23668e+03	2.71461e+06
1.20000e+00	9.40648e+03	2.79686e+06
1.20000e+00	9.56728e+03	2.87686e+06
1.20000e+00	9.74119e+03	2.96296e+06
1.20000e+00	9.90965e+03	3.04876e+06
1.20000e+00	1.00759e+04	3.13371e+06
1.20000e+00	1.02486e+04	3.22278e+06
1.20000e+00	1.04212e+04	3.31278e+06
1.20000e+00	1.06078e+04	3.40988e+06
1.20000e+00	1.07773e+04	3.50123e+06
1.20000e+00	1.09564e+04	3.59754e+06
1.20000e+00	1.11365e+04	3.69531e+06
1.20000e+00	1.13165e+04	3.79406e+06
1.20000e+00	1.14949e+04	3.89294e+06
1.20000e+00	1.16706e+04	3.99131e+06
1.20000e+00	1.18436e+04	4.08908e+06
1.20000e+00	1.20105e+04	4.18452e+06
1.20000e+00	1.21792e+04	4.28063e+06
1.20000e+00	1.23476e+04	4.38041e+06
1.20000e+00	1.25228e+04	4.48375e+06
1.20000e+00	1.26979e+04	4.58819e+06
1.20000e+00	1.28955e+04	4.70508e+06
1.20000e+00	1.30565e+04	4.80513e+06
1.20000e+00	1.32268e+04	4.91028e+06
1.20000e+00	1.34235e+04	5.03087e+06
1.20000e+00	1.36228e+04	5.15593e+06
1.20000e+00	1.38177e+04	5.28013e+06
1.20000e+00	1.40254e+04	5.41435e+06
1.20000e+00	1.42839e+04	5.58163e+06
1.20000e+00	1.46082e+04	5.79665e+06
1.20000e+00	1.49809e+04	6.04717e+06
1.20000e+00	1.53550e+04	6.30442e+06
1.20000e+00	1.57364e+04	6.57183e+06
1.20000e+00	1.61559e+04	6.87116e+06
1.20000e+00	1.65632e+04	7.16864e+06
1.20000e+00	1.70094e+04	7.50176e+06
1.20000e+00	1.74437e+04	7.83401e+06
1.20000e+00	1.79065e+04	8.19664e+06
1.20000e+00	1.83894e+04	8.58549e+06
1.20000e+00	1.88603e+04	8.97133e+06
1.20000e+00	1.93602e+04	9.39286e+06
1.20000e+00	1.98760e+04	9.83950e+06
1.20000e+00	2.03955e+04	1.03002e+07
1.20000e+00	2.09396e+04	1.08006e+07
1.20000e+00	2.14801e+04	1.13090e+07
1.20000e+00	2.20352e+04	1.18495e+07
1.20000e+00	2.25913e+04	1.24043e+07
1.20000e+00	2.31547e+04	1.29615e+07
1.20000e+00	2.37121e+04	1.33888e+07
1.20000e+00	2.43427e+04	1.39249e+07
1.20000e+00	2.49117e+04	1.44983e+07
1.20000e+00	2.53179e+04	1.49141e+07
1.20000e+00	2.56717e+04	1.52809e+07
1.20000e+00	2.60313e+04	1.56581e+07
1.20000e+00	2.63962e+04	1.60458e+07
1.20000e+00	2.67671e+04	1.64446e+07
1.20000e+00	2.71442e+04	1.68550e+07
1.20000e+00	2.75277e+04	1.72770e+07
1.20000e+00	2.79177e+04	1.77105e+07
1.20000e+00	2.83148e+04	1.81557e+07
1.20000e+00	2.87189e+04	1.86129e+07
1.20000e+00	2.91301e+04	1.90824e+07
1.20000e+00	2.95487e+04	1.95646e+07
1.20000e+00	2.99748e+04	2.00600e+07
1.20000e+00	3.04087e+04	2.05699e+07
1.20000e+00	3.08499e+04	2.10947e+07
1.20000e+00	3.12982e+04	2.16348e+07
1.20000e+00	3.17535e+04	2.21907e+07
1.20000e+00	3.22162e+04	2.27630e+07
1.20000e+00	3.26863e+04	2.33524e+07
1.20000e+00	3.31635e+04	2.39592e+07
1.20000e+00	3.36481e+04	2.45832e+07
1.20000e+00	3.41403e+04	2.52255e+07
1.20000e+00	3.46408e+04	2.58867e+07
1.20000e+00	3.51495e+04	2.65678e+07
1.20000e+00	3.56664e+04	2.72692e+07
1.20000e+00	3.61918e+04	2.79918e+07
1.20000e+00	3.67258e+04	2.87364e+07
1.20000e+00	3.72685e+04	2.95039e+07
1.20000e+00	3.78196e+04	3.02942e+07
1.20000e+00	3.83796e+04	3.11089e+07
1.20000e+00	3.89490e+04	3.19491e+07
1.20000e+00	3.95279e+04	3.28158e+07
1.20000e+00	4.01166e+04	3.37099e+07
1.20000e+00	4.07157e+04	3.46324e+07
1.20000e+00	4.13248e+04	3.55838e+07
1.20000e+00	4.19461e+04	3.65662e+07
1.20000e+00	4.25769e+04	3.75796e+07
1.20000e+00	4.32200e+04	3.86264e+07
1.20000e+00	4.38728e+04	3.97075e+07
1.20000e+00	4.45371e+04	4.08242e+07
1.20000e+00	4.52142e+04	4.19803e+07
1.20000e+00	4.58973e+04	4.31752e+07
1.20000e+00	4.65975e+04	4.44156e+07
1.20000e+00	4.73036e+04	4.57029e+07
1.20000e+00	4.80207e+04	4.70429e+07
1.20000e+00	4.87393e+04	4.84363e+07
1.20000e+00	4.94706e+04	4.98891e+07
1.20000e+00	5.02090e+04	5.14091e+07
1.20000e+00	5.09453e+04	5.29995e+07
1.20000e+00	5.16824e+04	5.46670e+07
1.20000e+00	5.24253e+04	5.64232e+07
1.20000e+00	5.31606e+04	5.82775e+07
1.20000e+00	5.38912e+04	6.02422e+07
1.20000e+00	5.46154e+04	6.23323e+07
1.20000e+00	5.53302e+04	6.45601e+07
1.20000e+00	5.60325e+04	6.69356e+07
1.20000e+00	5.67216e+04	6.94655e+07
1.20000e+00	5.73988e+04	7.21466e+07
1.20000e+00	5.80676e+04	7.49583e+07
1.20000e+00	5.87367e+04	7.78592e+07
1.20000e+00	5.94166e+04	8.07903e+07
1.20000e+00	6.01283e+04	8.36770e+07
1.20000e+00	6.08884e+04	8.64506e+07
1.20000e+00	6.17135e+04	8.90601e+07
1.20000e+00	6.26167e+04	9.14789e+07
1.20000e+00	6.36064e+04	9.37042e+07
1.20000e+00	6.46865e+04	9.57465e+07
1.20000e+00	6.58590e+04	9.76245e+07
1.20000e+00	6.71185e+04	9.93546e+07
1.20000e+00	6.84699e+04	1.00955e+08
1.20000e+00	6.99042e+04	1.02441e+08
1.20000e+00	7.14237e+04	1.03826e+08
1.20000e+00	7.30287e+04	1.05124e+08
1.20000e+00	7.47132e+04	1.06343e+08
1.20000e+00	7.64818e+04	1.07492e+08
1.20000e+00	7.85860e+04	1.08736e+08
1.20000e+00	8.11282e+04	1.10091e+08
1.20000e+00	8.42468e+04	1.11585e+08
1.20000e+00	8.81452e+04	1.13250e+08
1.20000e+00	9.31804e+04	1.15136e+08
1.20000e+00	9.97735e+04	1.17316e+08
1.20000e+00	1.08762e+05	1.19902e+08
1.20000e+00	1.21925e+05	1.23081e+08
1.20000e+00	1.43743e+05	1.27190e+08
1.25000e+00	1.46356e+03	2.13050e+04
1.25000e+00	1.50860e+03	2.31254e+04
1.25000e+00	1.55790e+03	2.50992e+04
1.25000e+00	1.60966e+03	2.73224e+04
1.25000e+00	1.66194e+03	2.97413e+04
1.25000e+00	1.71714e+03	3.24489e+04
1.25000e+00	1.77367e+03	3.53849e+04
1.25000e+00	1.82639e+03	3.82698e+04
1.25000e+00	1.88771e+03	4.17982e+04
1.25000e+00	1.94578e+03	4.52582e+04
1.25000e+00	2.00178e+03	4.86640e+04
1.25000e+00	2.06047e+03	5.23274e+04
1.25000e+00	2.12303e+03	5.63376e+04
1.25000e+00	2.18811e+03	6.06281e+04
1.25000e+00	2.25560e+03	6.52376e+04
1.25000e+00	2.32817e+03	7.03207e+04
1.25000e+00	2.40243e+03	7.56906e+04
1.25000e+00	2.48156e+03	8.16073e+04
1.25000e+00	2.56309e+03	8.79071e+04
1.25000e+00	2.64942e+03	9.48113e+04
1.25000e+00	2.73890e+03	1.02235e+05
1.25000e+00	2.83117e+03	1.10194e+05
1.25000e+00	2.92772e+03	1.18879e+05
1.25000e+00	3.02603e+03	1.28128e+05
1.25000e+00	3.12762e+03	1.38149e+05
1.25000e+00	3.23151e+03	1.48949e+05
1.25000e+00	3.33472e+03	1.60313e+05
1.25000e+00	3.43808e+03	1.72398e+05
1.25000e+00	3.53524e+03	1.84416e+05
1.25000e+00	3.62784e+03	1.96518e+05
1.25000e+00	3.72540e+03	2.10031e+05
1.25000e+00	3.82341e+03	2.24436e+05
1.25000e+00	3.92146e+03	2.39697e+05
1.25000e+00	4.01773e+03	2.55537e+05
1.25000e+00	4.09575e+03	2.68948e+05
1.25000e+00	4.19398e+03	2.86843e+05
1.25000e+00	4.29217e+03	3.05839e+05
1.25000e+00	4.37455e+03	3.22598e+05
1.25000e+00	4.45019e+03	3.38371e+05
1.25000e+00	4.52269e+03	3.53717e+05
1.25000e+00	4.60312e+03	3.71069e+05
1.25000e+00	4.66184e+03	3.84007e+05
1.25000e+00	4.74912e+03	4.04147e+05
1.25000e+00	4.80878e+03	4.18530e+05
1.25000e+00	4.89305e+03	4.40190e+05
1.25000e+00	4.95230e+03	4.56251e+05
1.25000e+00	5.02676e+03	4.77393e+05
1.25000e+00	5.10992e+03	5.01941e+05
1.25000e+00	5.17439e+03	5.21566e+05
1.25000e+00	5.25285e+03	5.46407e+05
1.25000e+00	5.33073e+03	5.72687e+05
1.25000e+00	5.40659e+03	6.00622e+05
1.25000e+00	5.48156e+03	6.31225e+05
1.25000e+00	5.54218e+03	6.58631e+05
1.25000e+00	5.61048e+03	6.91968e+05
1.25000e+00	5.67862e+03	7.27617e+05
1.25000e+00	5.74767e+03	7.65524e+05
1.25000e+00	5.81786e+03	8.05699e+05
1.25000e+00	5.88719e+03	8.47508e+05
1.25000e+00	5.95108e+03	8.89117e+05
1.25000e+00	6.02124e+03	9.36943e+05
1.25000e+00	6.09396e+03	9.87443e+05
1.25000e+00	6.17021e+03	1.04055e+06
1.25000e+00	6.24879e+03	1.09571e+06
1.25000e+00	6.32867e+03	1.15235e+06
1.25000e+00	6.40103e+03	1.20287e+06
1.25000e+00	6.45085e+03	1.23606e+06
1.25000e+00	6.50225e+03	1.26818e+06
1.25000e+00	6.54633e+03	1.29488e+06
1.25000e+00	6.59760e+03	1.32412e+06
1.25000e+00	6.65100e+03	1.35326e+06
1.25000e+00	6.70661e+03	1.38227e+06
1.25000e+00	6.76470e+03	1.41118e+06
1.25000e+00	6.82607e+03	1.44015e+06
1.25000e+00	6.89166e+03	1.46940e+06
1.25000e+00	6.96267e+03	1.49929e+06
1.25000e+00	7.04058e+03	1.53024e+06
1.25000e+00	7.12802e+03	1.56288e+06
1.25000e+00	7.22087e+03	1.59718e+06
1.25000e+00	7.31777e+03	1.63304e+06
1.25000e+00	7.41916e+03	1.67079e+06
1.25000e+00	7.52545e+03	1.71064e+06
1.25000e+00	7.63803e+03	1.75322e+06
1.25000e+00	7.75678e+03	1.79855e+06
1.25000e+00	7.88828e+03	1.84889e+06
1.25000e+00	8.01363e+03	1.89811e+06
1.25000e+00	8.14974e+03	1.95165e+06
1.25000e+00	8.29047e+03	2.00760e+06
1.25000e+00	8.43539e+03	2.06583e+06
1.25000e+00	8.58417e+03	2.12628e+06
1.25000e+00	8.73643e+03	2.18884e+06
1.25000e+00	8.89179e+03	2.25342e+06
1.25000e+00	9.04965e+03	2.31976e+06
1.25000e+00	9.21560e+03	2.38988e+06
1.25000e+00	9.37402e+03	2.45849e+06
1.25000e+00	9.53902e+03	2.53026e+06
1.25000e+00	9.70538e+03	2.60342e+06
1.25000e+00	9.87875e+03	2.68006e+06
1.25000e+00	1.00436e+04	2.75476e+06
1.25000e+00	1.02188e+04	2.83392e+06
1.25000e+00	1.03906e+04	2.91290e+06
1.25000e+00	1.05685e+04	2.99490e+06
1.25000e+00	1.07509e+04	3.07981e+06
1.25000e+00	1.09285e+04	3.16462e+06
1.25000e+00	1.11044e+04	3.24894e+06
1.25000e+00	1.12856e+04	3.33653e+06
1.25000e+00	1.14672e+04	3.42518e+06
1.25000e+00	1.16483e+04	3.51433e+06
1.25000e+00	1.18271e+04	3.60316e+06
1.25000e+00	1.20061e+04	3.69284e+06
1.25000e+00	1.21673e+04	3.77591e+06
1.25000e+00	1.23495e+04	3.86751e+06
1.25000e+00	1.25225e+04	3.95679e+06
1.25000e+00	1.27028e+04	4.05063e+06
1.25000e+00	1.28685e+04	4.13969e+06
1.25000e+00	1.30534e+04	4.23638e+06
1.25000e+00	1.32438e+04	4.33784e+06
1.25000e+00	1.34228e+04	4.43489e+06
1.25000e+00	1.36093e+04	4.53706e+06
1.25000e+00	1.38008e+04	4.64306e+06
1.25000e+00	1.39968e+04	4.75294e+06
1.25000e+00	1.42228e+04	4.87958e+06
1.25000e+00	1.44821e+04	5.02847e+06
1.25000e+00	1.47852e+04	5.20383e+06
1.25000e+00	1.51416e+04	5.41446e+06
1.25000e+00	1.55166e+04	5.64005e+06
1.25000e+00	1.59009e+04	5.87591e+06
1.25000e+00	1.63200e+04	6.13669e+06
1.25000e+00	1.67341e+04	6.40069e+06
1.25000e+00	1.71557e+04	6.67461e+06
1.25000e+00	1.76160e+04	6.97831e+06
1.25000e+00	1.80711e+04	7.28608e+06
1.25000e+00	1.85319e+04	7.60480e+06
1.25000e+00	1.90366e+04	7.96104e+06
1.25000e+00	1.95236e+04	8.31358e+06
1.25000e+00	2.00524e+04	8.70516e+06
1.25000e+00	2.05765e+04	9.10102e+06
1.25000e+00	2.11076e+04	9.51165e+06
1.25000e+00	2.16750e+04	9.96116e+06
1.25000e+00	2.22667e+04	1.04426e+07
1.25000e+00	2.28435e+04	1.09216e+07
1.25000e+00	2.34484e+04	1.14372e+07
1.25000e+00	2.40921e+04	1.20036e+07
1.25000e+00	2.46885e+04	1.25416e+07
1.25000e+00	2.53242e+04	1.31273e+07
1.25000e+00	2.59917e+04	1.37678e+07
1.25000e+00	2.66624e+04	1.44314e+07
1.25000e+00	2.73266e+04	1.50906e+07
1.25000e+00	2.80120e+04	1.57632e+07
1.25000e+00	2.87184e+04	1.62097e+07
1.25000e+00	2.95093e+04	1.70060e+07
1.25000e+00	3.01199e+04	1.76322e+07
1.25000e+00	3.05450e+04	1.80733e+07
1.25000e+00	3.09773e+04	1.85261e+07
1.25000e+00	3.14169e+04	1.89907e+07
1.25000e+00	3.18641e+04	1.94674e+07
1.25000e+00	3.23189e+04	1.99567e+07
1.25000e+00	3.27818e+04	2.04598e+07
1.25000e+00	3.32527e+04	2.09775e+07
1.25000e+00	3.37313e+04	2.15103e+07
1.25000e+00	3.42176e+04	2.20587e+07
1.25000e+00	3.47118e+04	2.26234e+07
1.25000e+00	3.52140e+04	2.32052e+07
1.25000e+00	3.57243e+04	2.38046e+07
1.25000e+00	3.62421e+04	2.44216e+07
1.25000e+00	3.67675e+04	2.50561e+07
1.25000e+00	3.73016e+04	2.57092e+07
1.25000e+00	3.78441e+04	2.63815e+07
1.25000e+00	3.83952e+04	2.70737e+07
1.25000e+00	3.89550e+04	2.77862e+07
1.25000e+00	3.95237e+04	2.85197e+07
1.25000e+00	4.01017e+04	2.92753e+07
1.25000e+00	4.06888e+04	3.00536e+07
1.25000e+00	4.12854e+04	3.08552e+07
1.25000e+00	4.18919e+04	3.16817e+07
1.25000e+00	4.25087e+04	3.25337e+07
1.25000e+00	4.31361e+04	3.34123e+07
1.25000e+00	4.37748e+04	3.43188e+07
1.25000e+00	4.44242e+04	3.52530e+07
1.25000e+00	4.50847e+04	3.62158e+07
1.25000e+00	4.57583e+04	3.72087e+07
1.25000e+00	4.64443e+04	3.82335e+07
1.25000e+00	4.71411e+04	3.92907e+07
1.25000e+00	4.78508e+04	4.03819e+07
1.25000e+00	4.85735e+04	4.15082e+07
1.25000e+00	4.93102e+04	4.26721e+07
1.25000e+00	5.00551e+04	4.38755e+07
1.25000e+00	5.08129e+04	4.51215e+07
1.25000e+00	5.15825e+04	4.64125e+07
1.25000e+00	5.23648e+04	4.77536e+07
1.25000e+00	5.31506e+04	4.91454e+07
1.25000e+00	5.39513e+04	5.05927e+07
1.25000e+00	5.47611e+04	5.21016e+07
1.25000e+00	5.55708e+04	5.36746e+07
1.25000e+00	5.63839e+04	5.53176e+07
1.25000e+00	5.72053e+04	5.70391e+07
1.25000e+00	5.80222e+04	5.88472e+07
1.25000e+00	5.88381e+04	6.07543e+07
1.25000e+00	5.96512e+04	6.27743e+07
1.25000e+00	6.04570e+04	6.49207e+07
1.25000e+00	6.12513e+04	6.72078e+07
1.25000e+00	6.20308e+04	6.96537e+07
1.25000e+00	6.27928e+04	7.22785e+07
1.25000e+00	6.35355e+04	7.51033e+07
1.25000e+00	6.42594e+04	7.81424e+07
1.25000e+00	6.49576e+04	8.13975e+07
1.25000e+00	6.56437e+04	8.48463e+07
1.25000e+00	6.63241e+04	8.84311e+07
1.25000e+00	6.70144e+04	9.20575e+07
1.25000e+00	6.77415e+04	9.56079e+07
1.25000e+00	6.85303e+04	9.89808e+07
1.25000e+00	6.94042e+04	1.02109e+08
1.25000e+00	7.03781e+04	1.04966e+08
1.25000e+00	7.14627e+04	1.07556e+08
1.25000e+00	7.26589e+04	1.09898e+08
1.25000e+00	7.39667e+04	1.12020e+08
1.25000e+00	7.53815e+04	1.13950e+08
1.25000e+00	7.69031e+04	1.15717e+08
1.25000e+00	7.85289e+04	1.17345e+08
1.25000e+00	8.00617e+04	1.18687e+08
1.25000e+00	8.19283e+04	1.20138e+08
1.25000e+00	8.42180e+04	1.21719e+08
1.25000e+00	8.71014e+04	1.23463e+08
1.25000e+00	9.07650e+04	1.25411e+08
1.25000e+00	9.55951e+04	1.27626e+08
1.25000e+00	1.02190e+05	1.30202e+08
1.25000e+00	1.11468e+05	1.33294e+08
1.25000e+00	1.25525e+05	1.37174e+08
1.25000e+00	1.49627e+05	1.42374e+08
1.30000e+00	1.48227e+03	1.87103e+04
1.30000e+00	1.52566e+03	2.01815e+04
1.30000e+00	1.57422e+03	2.17770e+04
1.30000e+00	1.62708e+03	2.35070e+04
1.30000e+00	1.68301e+03	2.54058e+04
1.30000e+00	1.74077e+03	2.75339e+04
1.30000e+00	1.79898e+03	2.98509e+04
1.30000e+00	1.86047e+03	3.24388e+04
1.30000e+00	1.92361e+03	3.52394e+04
1.30000e+00	1.99117e+03	3.83841e+04
1.30000e+00	2.04725e+03	4.11217e+04
1.30000e+00	2.10532e+03	4.40764e+04
1.30000e+00	2.16648e+03	4.73115e+04
1.30000e+00	2.22885e+03	5.07537e+04
1.30000e+00	2.29416e+03	5.44962e+04
1.30000e+00	2.36241e+03	5.85417e+04
1.30000e+00	2.43272e+03	6.28728e+04
1.30000e+00	2.50676e+03	6.75999e+04
1.30000e+00	2.58304e+03	7.26168e+04
1.30000e+00	2.66285e+03	7.80567e+04
1.30000e+00	2.74610e+03	8.39375e+04
1.30000e+00	2.83140e+03	9.01930e+04
1.30000e+00	2.92070e+03	9.70079e+04
1.30000e+00	3.01201e+03	1.04269e+05
1.30000e+00	3.10327e+03	1.11874e+05
1.30000e+00	3.20050e+03	1.20352e+05
1.30000e+00	3.29670e+03	1.29207e+05
1.30000e+00	3.39486e+03	1.38745e+05
1.30000e+00	3.49065e+03	1.48574e+05
1.30000e+00	3.58883e+03	1.59181e+05
1.30000e+00	3.69025e+03	1.70760e+05
1.30000e+00	3.78599e+03	1.82355e+05
1.30000e+00	3.87615e+03	1.93924e+05
1.30000e+00	3.97200e+03	2.06937e+05
1.30000e+00	4.04572e+03	2.17435e+05
1.30000e+00	4.20689e+03	2.41790e+05
1.30000e+00	4.32671e+03	2.61531e+05
1.30000e+00	4.42801e+03	2.79455e+05
1.30000e+00	4.52243e+03	2.96596e+05
1.30000e+00	4.60037e+03	3.11144e+05
1.30000e+00	4.65234e+03	3.20787e+05
1.30000e+00	4.72251e+03	3.34237e+05
1.30000e+00	4.78177e+03	3.45851e+05
1.30000e+00	4.84634e+03	3.59121e+05
1.30000e+00	4.90482e+03	3.71545e+05
1.30000e+00	4.97436e+03	3.87147e+05
1.30000e+00	5.04912e+03	4.04834e+05
1.30000e+00	5.12488e+03	4.23631e+05
1.30000e+00	5.20018e+03	4.42997e+05
1.30000e+00	5.28383e+03	4.65299e+05
1.30000e+00	5.34352e+03	4.81769e+05
1.30000e+00	5.42025e+03	5.04330e+05
1.30000e+00	5.49666e+03	5.28939e+05
1.30000e+00	5.55316e+03	5.48864e+05
1.30000e+00	5.62194e+03	5.75550e+05
1.30000e+00	5.69577e+03	6.07091e+05
1.30000e+00	5.75016e+03	6.31898e+05
1.30000e+00	5.81707e+03	6.63790e+05
1.30000e+00	5.88538e+03	6.97697e+05
1.30000e+00	5.95829e+03	7.35672e+05
1.30000e+00	6.01735e+03	7.68438e+05
1.30000e+00	6.08576e+03	8.08725e+05
1.30000e+00	6.15567e+03	8.51275e+05
1.30000e+00	6.22962e+03	8.96506e+05
1.30000e+00	6.30640e+03	9.43607e+05
1.30000e+00	6.38684e+03	9.93370e+05
1.30000e+00	6.44695e+03	1.03099e+06
1.30000e+00	6.49201e+03	1.05885e+06
1.30000e+00	6.53445e+03	1.08428e+06
1.30000e+00	6.57889e+03	1.10992e+06
1.30000e+00	6.62598e+03	1.13570e+06
1.30000e+00	6.67607e+03	1.16153e+06
1.30000e+00	6.72901e+03	1.18723e+06
1.30000e+00	6.78422e+03	1.21244e+06
1.30000e+00	6.84296e+03	1.23699e+06
1.30000e+00	6.90772e+03	1.26132e+06
1.30000e+00	6.97819e+03	1.28592e+06
1.30000e+00	7.05464e+03	1.31135e+06
1.30000e+00	7.13716e+03	1.33798e+06
1.30000e+00	7.22560e+03	1.36612e+06
1.30000e+00	7.31948e+03	1.39585e+06
1.30000e+00	7.41788e+03	1.42709e+06
1.30000e+00	7.52011e+03	1.45970e+06
1.30000e+00	7.64024e+03	1.49804e+06
1.30000e+00	7.74017e+03	1.53086e+06
1.30000e+00	7.85790e+03	1.56950e+06
1.30000e+00	7.98139e+03	1.61045e+06
1.30000e+00	8.11052e+03	1.65378e+06
1.30000e+00	8.24505e+03	1.69944e+06
